날짜,측정소명,미세먼지,초미세먼지,오존,이산화질소,일산화탄소,아황산가스
2010-12-30,중구,39,,0.013,0.02,0.7,0.007
2010-12-30,용산구,43,,0.011,0.033,0.7,0.006
2010-12-30,성동구,38,,0.018,0.024,0.5,0.006
2010-12-30,광진구,37,,0.014,0.028,0.6,0.006
2010-12-30,동대문구,38,,0.011,0.027,0.9,0.008
2010-12-30,중랑구,41,,0.012,0.023,0.5,0.008
2010-12-30,성북구,32,,0.015,0.026,0.6,0.004
2010-12-30,강북구,32,,0.013,0.03,0.5,0.006
2010-12-30,도봉구,34,,0.02,0.019,0.6,0.006
2010-12-30,노원구,28,,0.016,0.029,0.5,0.007
2010-12-30,은평구,41,,0.015,0.028,0.6,0.008
2010-12-30,서대문구,37,,0.014,0.038,0.6,0.006
2010-12-30,마포구,45,,0.007,0.036,0.6,0.006
2010-12-30,양천구,40,,0.01,0.032,0.6,0.006
2010-12-30,강서구,40,,0.01,0.035,0.5,0.01
2010-12-30,구로구,37,,0.015,0.032,0.6,0.006
2010-12-30,금천구,34,,0.012,0.031,0.5,0.008
2010-12-30,영등포구,41,,0.009,0.036,0.7,0.007
2010-12-30,동작구,42,,0.012,0.04,0.5,0.007
2010-12-30,관악구,46,,0.01,0.032,0.6,0.006
2010-12-30,서초구,41,,0.009,0.031,0.5,0.006
2010-12-30,강남구,41,,0.007,0.04,0.4,0.007
2010-12-30,송파구,35,,0.015,0.027,0.5,0.007
2010-12-30,강동구,34,,0.013,0.025,0.6,0.007
2010-12-29,중구,34,,0.013,0.022,0.7,0.007
2010-12-29,용산구,38,,0.01,0.039,0.7,0.005
2010-12-29,성동구,40,,0.015,0.03,0.5,0.006
2010-12-29,광진구,39,,0.011,0.036,0.8,0.006
2010-12-29,동대문구,38,,0.004,0.033,0.8,0.007
2010-12-29,중랑구,39,,0.01,0.03,0.6,0.008
2010-12-29,성북구,33,,0.011,0.035,0.7,0.004
2010-12-29,강북구,29,,0.012,0.035,0.6,0.006
2010-12-29,도봉구,36,,0.016,0.027,0.6,0.006
2010-12-29,노원구,28,,0.011,0.039,0.6,0.007
2010-12-29,은평구,36,,0.013,0.032,0.5,0.007
2010-12-29,서대문구,34,,0.013,0.042,0.5,0.006
2010-12-29,마포구,41,,0.007,0.039,0.6,0.006
2010-12-29,양천구,37,,0.009,0.037,0.6,0.005
2010-12-29,강서구,40,,0.009,0.042,0.6,0.009
2010-12-29,구로구,39,,0.014,0.036,0.6,0.006
2010-12-29,금천구,32,,0.01,0.04,0.6,0.009
2010-12-29,영등포구,40,,0.008,0.042,0.7,0.007
2010-12-29,동작구,36,,0.009,0.046,0.5,0.006
2010-12-29,관악구,43,,0.01,0.036,0.7,0.006
2010-12-29,서초구,40,,0.007,0.04,0.5,0.005
2010-12-29,강남구,39,,0.007,0.045,0.5,0.007
2010-12-29,송파구,38,,0.011,0.035,0.6,0.006
2010-12-29,강동구,36,,0.009,0.033,0.7,0.007
2010-12-28,중구,57,,0.007,0.026,1,0.006
2010-12-28,용산구,61,,0.006,0.041,0.9,0.005
2010-12-28,성동구,61,,0.01,0.035,0.8,0.005
2010-12-28,광진구,59,,0.008,0.034,0.9,0.005
2010-12-28,동대문구,61,,0.003,0.037,1.1,0.007
2010-12-28,중랑구,61,,0.007,0.03,0.7,0.008
2010-12-28,성북구,52,,0.009,0.038,1,0.004
2010-12-28,강북구,52,,0.008,0.039,0.8,0.006
2010-12-28,도봉구,56,,0.014,0.029,0.9,0.006
2010-12-28,노원구,51,,0.011,0.039,0.8,0.006
2010-12-28,은평구,55,,0.008,0.038,0.7,0.007
2010-12-28,서대문구,52,,0.008,0.047,0.6,0.004
2010-12-28,마포구,65,,0.005,0.042,0.9,0.005
2010-12-28,양천구,62,,0.005,0.04,0.8,0.006
2010-12-28,강서구,58,,0.006,0.046,0.7,0.009
2010-12-28,구로구,58,,0.009,0.043,0.9,0.006
2010-12-28,금천구,54,,0.006,0.047,0.8,0.01
2010-12-28,영등포구,61,,0.005,0.045,0.9,0.006
2010-12-28,동작구,67,,0.006,0.052,0.8,0.006
2010-12-28,관악구,63,,0.007,0.041,0.9,0.006
2010-12-28,서초구,62,,0.005,0.038,0.7,0.005
2010-12-28,강남구,65,,0.004,0.049,0.7,0.007
2010-12-28,송파구,53,,0.008,0.037,0.9,0.006
2010-12-28,강동구,50,,0.006,0.032,0.9,0.007
2010-12-27,중구,58,,0.007,0.034,1.3,0.006
2010-12-27,용산구,56,,0.006,0.045,1,0.004
2010-12-27,성동구,54,,0.01,0.039,0.8,0.005
2010-12-27,광진구,54,,0.007,0.039,0.9,0.006
2010-12-27,동대문구,60,,0.002,0.049,1.2,0.006
2010-12-27,중랑구,58,,0.005,0.035,0.9,0.007
2010-12-27,성북구,49,,0.005,0.047,1.3,0.005
2010-12-27,강북구,44,,0.005,0.045,0.9,0.005
2010-12-27,도봉구,54,,0.007,0.041,1,0.005
2010-12-27,노원구,40,,0.004,0.048,0.9,0.005
2010-12-27,은평구,50,,0.008,0.042,0.7,0.006
2010-12-27,서대문구,44,,0.008,0.055,0.8,0.004
2010-12-27,마포구,62,,0.004,0.052,1.1,0.005
2010-12-27,양천구,55,,0.004,0.048,1,0.005
2010-12-27,강서구,57,,0.006,0.057,1,0.008
2010-12-27,구로구,57,,0.008,0.052,1.1,0.005
2010-12-27,금천구,48,,0.005,0.056,1,0.007
2010-12-27,영등포구,56,,0.006,0.053,1.1,0.005
2010-12-27,동작구,56,,0.004,0.062,0.9,0.005
2010-12-27,관악구,62,,0.005,0.051,1.2,0.005
2010-12-27,서초구,54,,0.005,0.045,0.8,0.005
2010-12-27,강남구,55,,0.005,0.05,0.7,0.006
2010-12-27,송파구,56,,0.007,0.04,1,0.006
2010-12-27,강동구,50,,0.003,0.036,0.9,0.006
2010-12-26,중구,49,,0.019,0.013,0.5,0.006
2010-12-26,용산구,54,,0.017,0.023,0.6,0.004
2010-12-26,성동구,50,,0.022,0.018,0.4,0.005
2010-12-26,광진구,47,,0.018,0.022,0.6,0.005
2010-12-26,동대문구,50,,0.005,0.021,0.5,0.006
2010-12-26,중랑구,49,,0.016,0.019,0.4,0.007
2010-12-26,성북구,40,,0.016,0.024,0.6,0.004
2010-12-26,강북구,32,,0.02,0.021,0.4,0.004
2010-12-26,도봉구,45,,0.026,0.012,0.5,0.005
2010-12-26,노원구,29,,0.021,0.02,0.4,0.005
2010-12-26,은평구,54,,0.021,0.019,0.3,0.006
2010-12-26,서대문구,42,,0.02,0.027,0.5,0.005
2010-12-26,마포구,54,,0.013,0.023,0.5,0.005
2010-12-26,양천구,40,,0.015,0.024,0.4,0.005
2010-12-26,강서구,54,,0.017,0.021,0.4,0.007
2010-12-26,구로구,54,,0.02,0.026,0.5,0.006
2010-12-26,금천구,37,,0.014,0.029,0.4,0.007
2010-12-26,영등포구,53,,0.016,0.028,0.6,0.006
2010-12-26,관악구,57,,0.013,0.028,0.5,0.005
2010-12-26,서초구,54,,0.014,0.022,0.4,0.005
2010-12-26,강남구,55,,0.011,0.032,0.4,0.006
2010-12-26,송파구,46,,0.02,0.019,0.5,0.006
2010-12-26,강동구,45,,0.017,0.02,0.5,0.006
2010-12-25,중구,35,,0.022,0.009,0.4,0.005
2010-12-25,용산구,38,,0.021,0.017,0.6,0.004
2010-12-25,성동구,38,,0.026,0.011,0.3,0.004
2010-12-25,광진구,36,,0.024,0.013,0.5,0.005
2010-12-25,중랑구,36,,0.02,0.013,0.4,0.007
2010-12-25,성북구,30,,0.023,0.012,0.5,0.004
2010-12-25,강북구,24,,0.024,0.014,0.3,0.005
2010-12-25,도봉구,34,,0.031,0.005,0.4,0.005
2010-12-25,노원구,23,,0.025,0.012,0.3,0.005
2010-12-25,은평구,38,,0.021,0.016,0.3,0.007
2010-12-25,서대문구,32,,0.024,0.02,0.5,0.005
2010-12-25,마포구,40,,0.014,0.019,0.5,0.005
2010-12-25,양천구,31,,0.018,0.018,0.4,0.005
2010-12-25,강서구,39,,0.021,0.014,0.3,0.007
2010-12-25,구로구,39,,0.027,0.018,0.4,0.005
2010-12-25,금천구,28,,0.02,0.019,0.4,0.006
2010-12-25,영등포구,38,,0.022,0.019,0.5,0.005
2010-12-25,동작구,36,,0.021,0.021,0.3,0.005
2010-12-25,관악구,40,,0.02,0.016,0.4,0.005
2010-12-25,서초구,36,,0.018,0.015,0.3,0.005
2010-12-25,강남구,38,,0.015,0.021,0.3,0.005
2010-12-25,송파구,34,,0.024,0.013,0.4,0.006
2010-12-25,강동구,32,,0.022,0.014,0.4,0.006
2010-12-24,중구,45,,0.019,0.009,0.4,0.004
2010-12-24,용산구,51,,0.017,0.018,0.5,0.004
2010-12-24,성동구,49,,0.022,0.012,0.3,0.003
2010-12-24,광진구,51,,0.019,0.016,0.4,0.004
2010-12-24,중랑구,47,,0.018,0.013,0.3,0.005
2010-12-24,성북구,38,,0.02,0.012,0.5,0.002
2010-12-24,강북구,29,,0.021,0.014,0.3,0.003
2010-12-24,도봉구,44,,0.027,0.005,0.3,0.003
2010-12-24,노원구,28,,0.022,0.012,0.3,0.004
2010-12-24,은평구,49,,0.019,0.016,0.6,0.005
2010-12-24,서대문구,42,,0.022,0.019,0.4,0.003
2010-12-24,마포구,50,,0.012,0.017,0.4,0.004
2010-12-24,양천구,37,,0.017,0.016,0.3,0.003
2010-12-24,강서구,50,,0.019,0.012,0.3,0.005
2010-12-24,구로구,45,,0.024,0.017,0.4,0.003
2010-12-24,금천구,32,,0.018,0.018,0.3,0.005
2010-12-24,영등포구,47,,0.018,0.021,0.5,0.004
2010-12-24,동작구,36,,0.019,0.021,0.3,0.004
2010-12-24,관악구,47,,0.017,0.015,0.4,0.003
2010-12-24,서초구,47,,0.015,0.016,0.3,0.003
2010-12-24,강남구,47,,0.013,0.024,0.3,0.004
2010-12-24,송파구,43,,0.021,0.014,0.4,0.004
2010-12-24,강동구,39,,0.019,0.014,0.4,0.005
2010-12-23,중구,70,,0.012,0.021,0.5,0.007
2010-12-23,용산구,76,,0.009,0.036,0.7,0.007
2010-12-23,성동구,79,,0.013,0.028,0.7,0.006
2010-12-23,광진구,75,,0.011,0.034,0.8,0.005
2010-12-23,동대문구,75,,0.006,0.029,1.2,0.009
2010-12-23,중랑구,77,,0.009,0.028,0.7,0.008
2010-12-23,성북구,63,,0.013,0.028,0.8,0.004
2010-12-23,강북구,51,,0.015,0.032,0.6,0.007
2010-12-23,도봉구,70,,0.021,0.019,0.7,0.006
2010-12-23,노원구,52,,0.014,0.031,0.7,0.007
2010-12-23,은평구,72,,0.013,0.03,1,0.008
2010-12-23,서대문구,68,,0.014,0.037,0.6,0.005
2010-12-23,마포구,80,,0.007,0.035,0.8,0.006
2010-12-23,양천구,60,,0.01,0.032,0.7,0.006
2010-12-23,강서구,72,,0.012,0.031,0.6,0.009
2010-12-23,구로구,69,,0.013,0.031,0.7,0.009
2010-12-23,금천구,54,,0.01,0.037,0.6,0.01
2010-12-23,영등포구,73,,0.011,0.033,0.7,0.008
2010-12-23,동작구,62,,0.011,0.04,0.5,0.008
2010-12-23,관악구,73,,0.012,0.029,0.7,0.007
2010-12-23,서초구,72,,0.009,0.031,0.6,0.006
2010-12-23,강남구,77,,0.005,0.045,0.6,0.008
2010-12-23,송파구,73,,0.01,0.034,0.9,0.007
2010-12-23,강동구,68,,0.01,0.035,0.9,0.009
2010-12-22,중구,67,,0.004,0.037,0.8,0.006
2010-12-22,용산구,69,,0.003,0.054,0.9,0.006
2010-12-22,성동구,68,,0.006,0.043,0.8,0.006
2010-12-22,광진구,68,,0.005,0.047,1.1,0.006
2010-12-22,동대문구,71,,0.002,0.054,1.6,0.009
2010-12-22,중랑구,67,,0.006,0.034,0.8,0.007
2010-12-22,성북구,58,,0.004,0.047,1,0.004
2010-12-22,강북구,52,,0.007,0.048,0.8,0.008
2010-12-22,도봉구,65,,0.008,0.039,0.9,0.007
2010-12-22,노원구,48,,0.003,0.053,1,0.007
2010-12-22,은평구,67,,0.005,0.051,1.2,0.006
2010-12-22,서대문구,59,,0.004,0.07,0.8,0.004
2010-12-22,마포구,79,,0.003,0.054,1.1,0.006
2010-12-22,양천구,61,,0.002,0.058,0.9,0.006
2010-12-22,강서구,71,,0.003,0.055,0.8,0.009
2010-12-22,구로구,72,,0.003,0.055,1.1,0.007
2010-12-22,금천구,60,,0.002,0.064,1.1,0.01
2010-12-22,영등포구,71,,0.002,0.052,1,0.006
2010-12-22,동작구,69,,0.002,0.076,1,0.008
2010-12-22,관악구,79,,0.003,0.054,1.1,0.006
2010-12-22,서초구,72,,0.002,0.051,0.8,0.006
2010-12-22,강남구,74,,0.002,0.064,0.9,0.007
2010-12-22,송파구,70,,0.004,0.048,1.1,0.008
2010-12-22,강동구,63,,0.006,0.041,0.8,0.009
2010-12-21,중구,113,,0.004,0.036,0.9,0.009
2010-12-21,용산구,116,,0.004,0.051,1,0.008
2010-12-21,성동구,109,,0.008,0.041,0.9,0.007
2010-12-21,광진구,102,,0.007,0.042,1,0.006
2010-12-21,동대문구,124,,0.002,0.054,1.7,0.012
2010-12-21,중랑구,110,,0.007,0.032,0.9,0.01
2010-12-21,성북구,103,,0.004,0.046,1.3,0.007
2010-12-21,강북구,88,,0.006,0.048,0.9,0.012
2010-12-21,도봉구,118,,0.009,0.036,1,0.01
2010-12-21,노원구,80,,0.007,0.047,0.9,0.01
2010-12-21,은평구,116,,0.004,0.053,1.3,0.008
2010-12-21,서대문구,103,,0.004,0.071,0.9,0.006
2010-12-21,마포구,137,,0.003,0.059,1.5,0.007
2010-12-21,양천구,111,,0.002,0.048,1.4,0.007
2010-12-21,강서구,128,,0.002,0.054,1.2,0.009
2010-12-21,구로구,133,,0.003,0.061,1.4,0.007
2010-12-21,금천구,95,,0.004,0.063,1.2,0.012
2010-12-21,영등포구,142,,0.002,0.062,1.3,0.008
2010-12-21,동작구,100,,0.003,0.077,1.2,0.009
2010-12-21,관악구,138,,0.003,0.059,1.4,0.007
2010-12-21,서초구,123,,0.003,0.056,1.1,0.007
2010-12-21,강남구,116,,0.003,0.058,0.8,0.008
2010-12-21,송파구,91,,0.006,0.041,1,0.007
2010-12-21,강동구,93,,0.007,0.036,1,0.009
2010-12-20,중구,141,,0.006,0.032,0.8,0.01
2010-12-20,용산구,151,,0.004,0.052,1.1,0.008
2010-12-20,성동구,146,,0.007,0.044,1.1,0.008
2010-12-20,광진구,128,,0.007,0.044,1.2,0.009
2010-12-20,동대문구,148,,0.003,0.049,1.8,0.012
2010-12-20,중랑구,133,,0.006,0.035,0.9,0.01
2010-12-20,성북구,119,,0.004,0.05,1.5,0.006
2010-12-20,강북구,101,,0.007,0.048,1.1,0.01
2010-12-20,도봉구,121,,0.011,0.036,1,0.008
2010-12-20,노원구,87,,0.007,0.047,1.1,0.009
2010-12-20,은평구,143,,0.009,0.042,1.2,0.009
2010-12-20,서대문구,126,,0.007,0.052,0.8,0.007
2010-12-20,마포구,170,,0.004,0.049,1.2,0.009
2010-12-20,양천구,141,,0.004,0.038,1.1,0.009
2010-12-20,강서구,153,,0.006,0.048,1,0.014
2010-12-20,구로구,167,,0.005,0.052,1.3,0.011
2010-12-20,금천구,139,,0.005,0.058,1.2,0.013
2010-12-20,영등포구,156,,0.005,0.05,1.2,0.01
2010-12-20,동작구,154,,0.005,0.067,1.2,0.011
2010-12-20,관악구,178,,0.005,0.05,1.3,0.01
2010-12-20,서초구,160,,0.004,0.051,1.1,0.009
2010-12-20,강남구,157,,0.003,0.061,1,0.011
2010-12-20,송파구,127,,0.006,0.048,1.2,0.01
2010-12-20,강동구,112,,0.007,0.039,1,0.012
2010-12-19,중구,86,,0.003,0.037,0.7,0.007
2010-12-19,용산구,87,,0.002,0.054,1,0.006
2010-12-19,성동구,86,,0.005,0.046,1,0.006
2010-12-19,광진구,85,,0.005,0.043,1.2,0.006
2010-12-19,동대문구,94,,0.001,0.058,1.6,0.008
2010-12-19,중랑구,92,,0.003,0.041,1.1,0.011
2010-12-19,성북구,77,,0.003,0.055,1.6,0.005
2010-12-19,강북구,65,,0.005,0.053,1.1,0.007
2010-12-19,도봉구,82,,0.007,0.041,1.1,0.006
2010-12-19,노원구,59,,0.002,0.059,1.3,0.007
2010-12-19,은평구,78,,0.012,0.039,0.9,0.007
2010-12-19,서대문구,71,,0.011,0.05,0.6,0.005
2010-12-19,마포구,93,,0.002,0.054,1.1,0.005
2010-12-19,양천구,73,,0.001,0.043,1,0.006
2010-12-19,강서구,82,,0.002,0.059,1,0.008
2010-12-19,구로구,83,,0.004,0.051,1,0.006
2010-12-19,금천구,61,,0.015,0.036,0.6,0.008
2010-12-19,영등포구,87,,0.002,0.054,1.1,0.006
2010-12-19,동작구,76,,0.005,0.063,0.9,0.007
2010-12-19,관악구,90,,0.004,0.053,1.1,0.005
2010-12-19,서초구,88,,0.003,0.052,1,0.006
2010-12-19,강남구,88,,0.002,0.056,0.8,0.007
2010-12-19,송파구,84,,0.003,0.05,1.4,0.007
2010-12-19,강동구,83,,0.003,0.041,1,0.008
2010-12-18,중구,96,,0.004,0.035,0.8,0.006
2010-12-18,용산구,102,,0.004,0.048,0.8,0.005
2010-12-18,성동구,98,,0.007,0.041,0.8,0.005
2010-12-18,광진구,96,,0.006,0.04,0.9,0.005
2010-12-18,동대문구,104,,0.002,0.053,1.3,0.007
2010-12-18,중랑구,97,,0.007,0.03,0.8,0.007
2010-12-18,성북구,83,,0.003,0.052,1.3,0.004
2010-12-18,강북구,61,,0.005,0.052,1.1,0.007
2010-12-18,도봉구,87,,0.008,0.037,0.9,0.006
2010-12-18,노원구,58,,0.007,0.048,0.9,0.007
2010-12-18,은평구,88,,0.01,0.038,0.8,0.007
2010-12-18,서대문구,85,,0.007,0.055,0.7,0.005
2010-12-18,마포구,109,,0.004,0.05,0.9,0.006
2010-12-18,양천구,85,,0.002,0.042,0.9,0.006
2010-12-18,강서구,106,,0.003,0.058,0.9,0.007
2010-12-18,구로구,104,,0.004,0.054,1,0.006
2010-12-18,금천구,68,,0.006,0.051,0.8,0.009
2010-12-18,영등포구,107,,0.003,0.053,0.9,0.006
2010-12-18,동작구,80,,0.003,0.064,0.9,0.006
2010-12-18,관악구,111,,0.003,0.055,1.2,0.005
2010-12-18,서초구,105,,0.003,0.052,0.9,0.005
2010-12-18,강남구,106,,0.003,0.054,0.7,0.006
2010-12-18,송파구,98,,0.006,0.041,1,0.007
2010-12-18,강동구,95,,0.006,0.035,0.8,0.007
2010-12-17,중구,74,,0.005,0.028,0.6,0.006
2010-12-17,용산구,77,,0.003,0.042,0.8,0.005
2010-12-17,성동구,73,,0.009,0.034,0.6,0.005
2010-12-17,광진구,72,,0.005,0.035,0.9,0.006
2010-12-17,동대문구,75,,0.002,0.041,1,0.007
2010-12-17,중랑구,74,,0.005,0.03,0.6,0.008
2010-12-17,성북구,64,,0.005,0.04,1.1,0.004
2010-12-17,강북구,57,,0.005,0.038,0.6,0.006
2010-12-17,도봉구,73,,0.009,0.031,0.8,0.005
2010-12-17,노원구,53,,0.007,0.039,0.6,0.006
2010-12-17,은평구,77,,0.005,0.04,0.9,0.008
2010-12-17,서대문구,63,,0.005,0.05,0.7,0.004
2010-12-17,마포구,84,,0.003,0.043,0.9,0.006
2010-12-17,양천구,60,,0.001,0.036,0.8,0.006
2010-12-17,강서구,77,,0.003,0.047,0.7,0.009
2010-12-17,구로구,79,,0.003,0.042,0.8,0.006
2010-12-17,금천구,62,,0.004,0.046,0.7,0.009
2010-12-17,영등포구,79,,0.002,0.045,0.9,0.006
2010-12-17,동작구,70,,0.002,0.054,0.7,0.006
2010-12-17,관악구,85,,0.004,0.044,0.9,0.006
2010-12-17,서초구,79,,0.003,0.042,0.7,0.006
2010-12-17,강남구,81,,0.003,0.048,0.6,0.007
2010-12-17,송파구,66,,0.005,0.035,0.7,0.006
2010-12-17,강동구,63,,0.005,0.031,0.7,0.007
2010-12-16,중구,43,,0.012,0.022,0.3,0.006
2010-12-16,용산구,47,,0.009,0.034,0.7,0.004
2010-12-16,성동구,47,,0.013,0.029,0.5,0.005
2010-12-16,광진구,47,,0.011,0.029,0.7,0.005
2010-12-16,동대문구,50,,0.003,0.036,0.7,0.006
2010-12-16,중랑구,50,,0.01,0.025,0.5,0.007
2010-12-16,성북구,41,,0.008,0.038,1,0.004
2010-12-16,강북구,34,,0.01,0.035,0.6,0.005
2010-12-16,도봉구,47,,0.013,0.027,0.7,0.005
2010-12-16,노원구,30,,0.01,0.035,0.6,0.005
2010-12-16,은평구,46,,0.014,0.029,0.7,0.007
2010-12-16,서대문구,38,,0.015,0.038,0.6,0.005
2010-12-16,마포구,46,,0.009,0.031,0.6,0.005
2010-12-16,양천구,39,,0.01,0.026,0.5,0.006
2010-12-16,강서구,48,,0.011,0.033,0.5,0.007
2010-12-16,구로구,45,,0.01,0.033,0.6,0.005
2010-12-16,금천구,34,,0.011,0.037,0.5,0.007
2010-12-16,영등포구,47,,0.01,0.037,0.6,0.006
2010-12-16,동작구,36,,0.011,0.039,0.5,0.006
2010-12-16,관악구,48,,0.009,0.035,0.6,0.005
2010-12-16,서초구,43,,0.01,0.031,0.5,0.005
2010-12-16,강남구,54,,0.007,0.039,0.4,0.006
2010-12-16,송파구,47,,0.011,0.03,0.7,0.006
2010-12-16,강동구,45,,0.01,0.028,0.6,0.006
2010-12-15,중구,41,,0.021,0.011,0.8,0.006
2010-12-15,용산구,44,,0.02,0.02,0.5,0.005
2010-12-15,성동구,44,,0.024,0.012,0.3,0.004
2010-12-15,광진구,43,,0.023,0.015,0.5,0.005
2010-12-15,동대문구,41,,0.008,0.014,0.2,0.006
2010-12-15,중랑구,40,,0.021,0.013,0.3,0.007
2010-12-15,성북구,30,,0.022,0.012,0.5,0.004
2010-12-15,강북구,26,,0.024,0.015,0.3,0.005
2010-12-15,도봉구,39,,0.031,0.006,0.4,0.006
2010-12-15,노원구,24,,0.026,0.013,0.3,0.005
2010-12-15,은평구,45,,0.022,0.017,0.6,0.007
2010-12-15,서대문구,35,,0.024,0.021,0.5,0.005
2010-12-15,마포구,45,,0.014,0.017,0.5,0.005
2010-12-15,양천구,33,,0.02,0.014,0.4,0.005
2010-12-15,강서구,49,,0.022,0.013,0.3,0.007
2010-12-15,구로구,42,,0.02,0.018,0.4,0.005
2010-12-15,금천구,29,,0.02,0.02,0.3,0.006
2010-12-15,영등포구,45,,0.018,0.024,0.5,0.005
2010-12-15,동작구,31,,0.02,0.019,0.3,0.004
2010-12-15,관악구,45,,0.019,0.018,0.4,0.005
2010-12-15,서초구,41,,0.019,0.017,0.4,0.005
2010-12-15,강남구,42,,0.014,0.024,0.3,0.005
2010-12-15,송파구,37,,0.025,0.014,0.4,0.005
2010-12-15,강동구,36,,0.025,0.013,0.4,0.006
2010-12-14,중구,29,,0.016,0.016,0.6,0.004
2010-12-14,용산구,38,,0.014,0.027,0.5,0.004
2010-12-14,성동구,38,,0.016,0.021,0.4,0.003
2010-12-14,광진구,37,,0.017,0.023,0.6,0.004
2010-12-14,동대문구,29,,0.008,0.022,0.3,0.005
2010-12-14,중랑구,32,,0.015,0.018,0.4,0.005
2010-12-14,성북구,26,,0.015,0.022,0.6,0.004
2010-12-14,강북구,26,,0.018,0.024,0.5,0.005
2010-12-14,도봉구,30,,0.025,0.012,0.5,0.005
2010-12-14,노원구,22,,0.022,0.018,0.4,0.005
2010-12-14,은평구,31,,0.018,0.021,0.5,0.006
2010-12-14,서대문구,36,,0.018,0.028,0.5,0.003
2010-12-14,마포구,34,,0.011,0.022,0.5,0.004
2010-12-14,양천구,32,,0.016,0.017,0.4,0.004
2010-12-14,강서구,47,,0.019,0.016,0.3,0.005
2010-12-14,구로구,32,,0.017,0.021,0.5,0.003
2010-12-14,금천구,27,,0.016,0.026,0.4,0.006
2010-12-14,영등포구,34,,0.017,0.024,0.6,0.004
2010-12-14,동작구,28,,0.017,0.028,0.4,0.004
2010-12-14,관악구,33,,0.017,0.021,0.5,0.003
2010-12-14,서초구,33,,0.015,0.022,0.4,0.003
2010-12-14,강남구,34,,0.011,0.03,0.3,0.004
2010-12-14,송파구,36,,0.017,0.022,0.6,0.005
2010-12-14,강동구,33,,0.016,0.021,0.6,0.006
2010-12-13,중구,37,,0.003,0.034,1,0.006
2010-12-13,용산구,36,,0.002,0.047,0.8,0.005
2010-12-13,성동구,38,,0.005,0.037,0.6,0.005
2010-12-13,광진구,39,,0.009,0.031,0.7,0.005
2010-12-13,동대문구,46,,0.002,0.055,1,0.008
2010-12-13,중랑구,38,,0.004,0.03,0.7,0.007
2010-12-13,성북구,39,,0.002,0.053,1.5,0.006
2010-12-13,강북구,43,,0.002,0.056,1.1,0.009
2010-12-13,도봉구,53,,0.003,0.044,1.2,0.009
2010-12-13,노원구,35,,0.003,0.049,1,0.008
2010-12-13,은평구,41,,0.007,0.039,0.7,0.007
2010-12-13,서대문구,26,,0.011,0.045,0.7,0.003
2010-12-13,마포구,43,,0.002,0.045,0.8,0.004
2010-12-13,양천구,38,,0.001,0.036,0.7,0.005
2010-12-13,강서구,52,,0.001,0.048,0.7,0.007
2010-12-13,구로구,40,,0.002,0.047,0.8,0.004
2010-12-13,금천구,33,,0.002,0.06,0.9,0.008
2010-12-13,영등포구,45,,0.001,0.047,0.6,0.005
2010-12-13,동작구,36,,0.002,0.061,0.8,0.005
2010-12-13,관악구,42,,0.003,0.046,0.9,0.004
2010-12-13,서초구,42,,0.002,0.046,0.7,0.004
2010-12-13,강남구,42,,0.002,0.053,0.6,0.005
2010-12-13,송파구,46,,0.004,0.039,0.9,0.007
2010-12-13,강동구,43,,0.005,0.033,0.7,0.006
2010-12-12,중구,26,,0.007,0.025,0.9,0.004
2010-12-12,용산구,23,,0.009,0.031,0.5,0.004
2010-12-12,성동구,22,,0.013,0.023,0.4,0.003
2010-12-12,광진구,23,,0.013,0.023,0.6,0.004
2010-12-12,동대문구,26,,0.004,0.035,0.3,0.004
2010-12-12,중랑구,23,,0.012,0.02,0.4,0.005
2010-12-12,성북구,24,,0.006,0.037,0.9,0.003
2010-12-12,강북구,21,,0.009,0.036,0.6,0.004
2010-12-12,도봉구,21,,0.014,0.023,0.6,0.003
2010-12-12,노원구,17,,0.009,0.035,0.6,0.005
2010-12-12,은평구,19,,0.02,0.019,0.3,0.004
2010-12-12,서대문구,19,,0.014,0.036,0.6,0.003
2010-12-12,마포구,24,,0.006,0.033,0.5,0.003
2010-12-12,양천구,22,,0.005,0.028,0.5,0.004
2010-12-12,강서구,23,,0.006,0.041,0.5,0.005
2010-12-12,구로구,23,,0.007,0.036,0.6,0.003
2010-12-12,금천구,20,,0.006,0.046,0.6,0.006
2010-12-12,영등포구,23,,0.006,0.034,0.5,0.005
2010-12-12,동작구,21,,0.008,0.046,0.5,0.003
2010-12-12,관악구,26,,0.007,0.037,0.7,0.003
2010-12-12,서초구,24,,0.006,0.035,0.6,0.003
2010-12-12,강남구,26,,0.005,0.042,0.4,0.004
2010-12-12,송파구,25,,0.009,0.027,0.6,0.005
2010-12-12,강동구,24,,0.012,0.024,0.5,0.004
2010-12-11,중구,70,,0.019,0.013,0.7,0.005
2010-12-11,용산구,79,,0.015,0.018,0.5,0.005
2010-12-11,성동구,77,,0.018,0.018,0.4,0.004
2010-12-11,광진구,79,,0.019,0.019,0.5,0.005
2010-12-11,동대문구,75,,0.01,0.018,0.4,0.006
2010-12-11,중랑구,82,,0.017,0.015,0.4,0.006
2010-12-11,성북구,65,,0.018,0.016,0.4,0.003
2010-12-11,강북구,49,,0.019,0.02,0.4,0.005
2010-12-11,도봉구,74,,0.025,0.01,0.4,0.006
2010-12-11,노원구,50,,0.022,0.017,0.4,0.005
2010-12-11,은평구,74,,0.02,0.019,0.5,0.006
2010-12-11,서대문구,79,,0.021,0.025,0.6,0.004
