날짜,측정소명,미세먼지,초미세먼지,오존,이산화질소,일산화탄소,아황산가스
12/29/2012,종로구,55,,0.002,0.053,0.9,0.007
12/29/2012,중구,51,,0.002,0.057,1.5,0.006
12/29/2012,용산구,56,,0.001,0.067,1.5,0.005
12/29/2012,성동구,69,,0,0.054,1.7,0.005
12/29/2012,광진구,59,,0.002,0.057,1.3,0.005
12/29/2012,동대문구,59,,0.001,0.051,1.6,0.004
12/29/2012,중랑구,79,,0.002,0.059,1.6,0.008
12/29/2012,성북구,47,,0.002,0.061,1.5,0.006
12/29/2012,강북구,45,,0.001,0.054,1,0.005
12/29/2012,도봉구,50,,0.002,0.058,1.3,0.007
12/29/2012,노원구,66,,0.001,0.063,1.3,0.008
12/29/2012,은평구,48,,0.001,0.049,1,0.005
12/29/2012,서대문구,51,,0.004,0.054,0.7,0.004
12/29/2012,마포구,64,,0.002,0.062,1.4,0.005
12/29/2012,양천구,66,,0.003,0.06,1.2,0.007
12/29/2012,강서구,65,,0.002,0.061,1,0.007
12/29/2012,구로구,70,,0.002,0.058,1.4,0.006
12/29/2012,금천구,76,,0.002,0.069,1.7,0.011
12/29/2012,영등포구,70,,0.001,0.064,1.3,0.005
12/29/2012,동작구,73,,0.001,0.061,1.3,0.01
12/29/2012,관악구,69,,0.004,0.065,1.5,0.007
12/29/2012,서초구,64,,0.004,0.059,1.3,0.006
12/29/2012,강남구,64,,0.001,0.089,1,0.007
12/29/2012,송파구,57,,0.002,0.06,1.4,0.007
12/29/2012,강동구,59,,0.001,0.051,1.3,0.005
12/28/2012,종로구,47,,0.005,0.045,0.6,0.007
12/28/2012,중구,43,,0.005,0.046,1.1,0.007
12/28/2012,용산구,41,,0.003,0.053,1.1,0.007
12/28/2012,성동구,52,,0.001,0.043,1,0.004
12/28/2012,광진구,48,,0.008,0.038,0.7,0.006
12/28/2012,동대문구,52,,0.003,0.043,1.2,0.006
12/28/2012,중랑구,58,,0.005,0.04,0.7,0.006
12/28/2012,성북구,45,,0.005,0.049,1,0.008
12/28/2012,강북구,41,,0.005,0.043,0.7,0.006
12/28/2012,도봉구,52,,0.007,0.044,0.8,0.005
12/28/2012,노원구,53,,0.005,0.047,0.7,0.009
12/28/2012,은평구,48,,0.004,0.044,0.7,0.007
12/28/2012,서대문구,44,,0.006,0.042,0.6,0.006
12/28/2012,마포구,48,,0.005,0.049,0.9,0.006
12/28/2012,양천구,49,,0.005,0.046,0.7,0.006
12/28/2012,강서구,48,,0.005,0.046,0.6,0.006
12/28/2012,구로구,50,,0.003,0.047,0.9,0.006
12/28/2012,금천구,51,,0.003,0.054,1.1,0.008
12/28/2012,영등포구,54,,0.002,0.046,1.1,0.009
12/28/2012,동작구,56,,0.001,0.051,0.8,0.009
12/28/2012,관악구,47,,0.004,0.052,1,0.006
12/28/2012,서초구,47,,0.005,0.049,0.8,0.006
12/28/2012,강남구,49,,0.002,0.062,0.6,0.007
12/28/2012,송파구,45,,0.005,0.044,0.7,0.007
12/28/2012,강동구,51,,0.003,0.037,0.7,0.006
12/27/2012,종로구,40,,0.003,0.051,0.7,0.006
12/27/2012,중구,45,,0.004,0.054,1.1,0.007
12/27/2012,용산구,49,,0.004,0.047,1.2,0.006
12/27/2012,성동구,56,,0.002,0.045,0.8,0.003
12/27/2012,광진구,55,,0.007,0.044,0.8,0.006
12/27/2012,동대문구,55,,0.003,0.046,1.2,0.006
12/27/2012,중랑구,65,,0.006,0.047,0.9,0.007
12/27/2012,성북구,48,,0.004,0.053,1,0.007
12/27/2012,강북구,38,,0.004,0.046,0.7,0.007
12/27/2012,도봉구,52,,0.006,0.047,0.8,0.012
12/27/2012,노원구,54,,0.008,0.049,0.7,0.008
12/27/2012,은평구,48,,0.004,0.053,0.8,0.006
12/27/2012,서대문구,46,,0.004,0.052,0.7,0.005
12/27/2012,마포구,54,,0.004,0.056,1,0.006
12/27/2012,양천구,46,,0.004,0.053,0.8,0.007
12/27/2012,강서구,48,,0.004,0.056,0.7,0.006
12/27/2012,구로구,49,,0.004,0.051,0.9,0.006
12/27/2012,금천구,45,,0.005,0.057,1.1,0.008
12/27/2012,영등포구,52,,0.002,0.041,1,0.009
12/27/2012,동작구,54,,0.002,0.06,1,0.009
12/27/2012,관악구,46,,0.005,0.056,1,0.006
12/27/2012,서초구,52,,0.005,0.055,0.9,0.006
12/27/2012,강남구,56,,0.002,0.066,0.6,0.006
12/27/2012,송파구,45,,0.006,0.047,0.9,0.007
12/27/2012,강동구,50,,0.003,0.041,0.7,0.005
12/26/2012,종로구,24,,0.014,0.032,0.4,0.005
12/26/2012,중구,28,,0.015,0.028,0.6,0.007
12/26/2012,용산구,30,,0.013,0.029,0.9,0.006
12/26/2012,성동구,34,,0.009,0.031,0.6,0.002
12/26/2012,광진구,34,,0.014,0.033,0.6,0.007
12/26/2012,동대문구,32,,0.014,0.029,1,0.005
12/26/2012,중랑구,42,,0.012,0.035,0.6,0.006
12/26/2012,성북구,30,,0.013,0.033,0.7,0.007
12/26/2012,강북구,23,,0.013,0.032,0.4,0.005
12/26/2012,도봉구,31,,0.013,0.027,0.6,0.009
12/26/2012,노원구,31,,0.017,0.03,0.4,0.007
12/26/2012,은평구,32,,0.016,0.029,0.4,0.006
12/26/2012,서대문구,28,,0.019,0.023,0.5,0.006
12/26/2012,마포구,32,,0.014,0.031,0.5,0.007
12/26/2012,양천구,31,,0.014,0.031,0.4,0.006
12/26/2012,강서구,32,,0.014,0.033,0.4,0.006
12/26/2012,구로구,33,,0.011,0.031,0.5,0.006
12/26/2012,금천구,32,,0.014,0.037,0.7,0.007
12/26/2012,영등포구,35,,0.012,0.023,0.8,0.01
12/26/2012,동작구,35,,0.009,0.037,0.5,0.008
12/26/2012,관악구,30,,0.011,0.036,0.5,0.007
12/26/2012,서초구,31,,0.015,0.036,0.5,0.007
12/26/2012,강남구,35,,0.009,0.043,0.4,0.006
12/26/2012,송파구,32,,0.015,0.033,0.5,0.007
12/26/2012,강동구,33,,0.012,0.026,0.5,0.006
12/25/2012,중구,30,,0.017,0.023,0.6,0.006
12/25/2012,용산구,32,,0.017,0.028,0.8,0.006
12/25/2012,성동구,36,,0.012,0.022,0.5,0.002
12/25/2012,광진구,36,,0.017,0.027,0.5,0.005
12/25/2012,동대문구,34,,0.019,0.021,0.8,0.005
12/25/2012,중랑구,35,,0.016,0.028,0.5,0.006
12/25/2012,성북구,30,,0.02,0.023,0.6,0.006
12/25/2012,강북구,27,,0.019,0.026,0.4,0.005
12/25/2012,도봉구,32,,0.021,0.019,0.5,0.007
12/25/2012,노원구,33,,0.018,0.028,0.4,0.007
12/25/2012,은평구,36,,0.015,0.029,0.5,0.006
12/25/2012,서대문구,35,,0.021,0.023,0.5,0.005
12/25/2012,마포구,35,,0.017,0.029,0.5,0.006
12/25/2012,양천구,32,,0.016,0.026,0.4,0.006
12/25/2012,강서구,30,,0.019,0.026,0.3,0.006
12/25/2012,구로구,32,,0.015,0.026,0.5,0.006
12/25/2012,금천구,33,,0.023,0.024,0.6,0.007
12/25/2012,영등포구,34,,0.017,0.021,0.7,0.008
12/25/2012,동작구,36,,0.015,0.026,0.4,0.008
12/25/2012,관악구,30,,0.02,0.025,0.5,0.007
12/25/2012,서초구,34,,0.021,0.029,0.4,0.006
12/25/2012,강남구,34,,0.014,0.03,0.3,0.006
12/25/2012,송파구,29,,0.018,0.026,0.4,0.006
12/25/2012,강동구,30,,0.014,0.024,0.4,0.005
12/24/2012,종로구,25,,0.014,0.03,0.4,0.005
12/24/2012,중구,26,,0.011,0.031,0.5,0.007
12/24/2012,용산구,29,,0.011,0.029,0.9,0.006
12/24/2012,성동구,32,,0.008,0.03,0.5,0.003
12/24/2012,광진구,30,,0.014,0.028,0.5,0.006
12/24/2012,동대문구,30,,0.012,0.028,0.8,0.005
12/24/2012,중랑구,34,,0.013,0.03,0.8,0.007
12/24/2012,성북구,28,,0.012,0.034,0.6,0.006
12/24/2012,강북구,22,,0.012,0.033,0.5,0.005
12/24/2012,도봉구,30,,0.013,0.028,0.6,0.009
12/24/2012,노원구,33,,0.012,0.036,0.5,0.007
12/24/2012,은평구,27,,0.014,0.03,0.5,0.006
12/24/2012,서대문구,24,,0.017,0.025,0.5,0.006
12/24/2012,마포구,30,,0.011,0.035,0.6,0.006
12/24/2012,양천구,30,,0.014,0.031,0.5,0.006
12/24/2012,강서구,30,,0.014,0.034,0.4,0.007
12/24/2012,구로구,29,,0.011,0.033,0.5,0.006
12/24/2012,금천구,31,,0.013,0.036,0.7,0.007
12/24/2012,영등포구,30,,0.012,0.024,0.7,0.008
12/24/2012,동작구,36,,0.008,0.036,0.5,0.008
12/24/2012,관악구,26,,0.012,0.035,0.6,0.006
12/24/2012,서초구,30,,0.011,0.037,0.5,0.006
12/24/2012,강남구,30,,0.008,0.041,0.4,0.005
12/24/2012,송파구,28,,0.012,0.034,0.5,0.006
12/24/2012,강동구,31,,0.009,0.028,0.5,0.005
12/23/2012,종로구,21,,0.028,0.013,0.2,0.004
12/23/2012,중구,21,,0.024,0.013,0.1,0.007
12/23/2012,용산구,22,,0.022,0.016,0.6,0.005
12/23/2012,성동구,25,,0.021,0.013,0.4,0.002
12/23/2012,광진구,24,,0.025,0.012,0.4,0.005
12/23/2012,동대문구,25,,0.026,0.012,0.7,0.004
12/23/2012,중랑구,25,,0.022,0.017,0.5,0.005
12/23/2012,성북구,22,,0.026,0.012,0.4,0.004
12/23/2012,강북구,20,,0.026,0.014,0.2,0.004
12/23/2012,도봉구,22,,0.029,0.007,0.4,0.005
12/23/2012,노원구,24,,0.025,0.013,0.3,0.006
12/23/2012,은평구,26,,0.021,0.018,0.4,0.006
12/23/2012,서대문구,22,,0.027,0.013,0.3,0.005
12/23/2012,마포구,24,,0.023,0.019,0.4,0.005
12/23/2012,양천구,25,,0.022,0.018,0.3,0.005
12/23/2012,강서구,24,,0.024,0.017,0.2,0.006
12/23/2012,구로구,24,,0.02,0.017,0.4,0.006
12/23/2012,금천구,23,,0.026,0.019,0.5,0.007
12/23/2012,영등포구,26,,0.025,0.016,0.6,0.008
12/23/2012,동작구,26,,0.02,0.016,0.3,0.007
12/23/2012,관악구,22,,0.025,0.019,0.4,0.006
12/23/2012,서초구,23,,0.021,0.018,0.4,0.006
12/23/2012,강남구,22,,0.02,0.019,0.2,0.005
12/23/2012,송파구,21,,0.027,0.015,0.3,0.005
12/23/2012,강동구,22,,0.02,0.014,0.3,0.004
12/22/2012,종로구,61,,0.018,0.027,0.6,0.007
12/22/2012,중구,57,,0.016,0.026,0.6,0.01
12/22/2012,용산구,62,,0.013,0.036,1.1,0.008
12/22/2012,성동구,63,,0.01,0.029,0.7,0.005
12/22/2012,광진구,61,,0.015,0.029,0.8,0.006
12/22/2012,동대문구,63,,0.016,0.025,1.1,0.006
12/22/2012,중랑구,68,,0.012,0.036,1.2,0.011
12/22/2012,성북구,55,,0.018,0.027,0.9,0.007
12/22/2012,강북구,45,,0.017,0.03,0.6,0.007
12/22/2012,도봉구,56,,0.024,0.02,0.8,0.008
12/22/2012,노원구,59,,0.019,0.027,0.6,0.009
12/22/2012,은평구,67,,0.014,0.03,0.8,0.008
12/22/2012,서대문구,64,,0.019,0.027,0.6,0.007
12/22/2012,마포구,66,,0.015,0.032,0.9,0.008
12/22/2012,양천구,60,,0.013,0.033,0.7,0.007
12/22/2012,강서구,63,,0.015,0.034,0.6,0.009
12/22/2012,구로구,65,,0.014,0.031,0.8,0.009
12/22/2012,금천구,64,,0.016,0.034,1,0.01
12/22/2012,영등포구,69,,0.014,0.03,0.9,0.009
12/22/2012,동작구,71,,0.013,0.032,0.8,0.01
12/22/2012,관악구,60,,0.018,0.031,0.8,0.009
12/22/2012,서초구,62,,0.014,0.032,0.8,0.008
12/22/2012,강남구,66,,0.011,0.04,0.6,0.009
12/22/2012,송파구,56,,0.015,0.032,0.8,0.007
12/22/2012,강동구,58,,0.01,0.03,0.7,0.007
12/21/2012,종로구,63,,0.003,0.048,0.8,0.007
12/21/2012,중구,58,,0.004,0.049,0.9,0.009
12/21/2012,용산구,61,,0.003,0.048,1.2,0.006
12/21/2012,성동구,68,,0.002,0.042,0.9,0.004
12/21/2012,광진구,66,,0.006,0.041,0.9,0.006
12/21/2012,동대문구,71,,0.002,0.046,1.4,0.005
12/21/2012,중랑구,78,,0.004,0.049,1.2,0.008
12/21/2012,성북구,59,,0.004,0.049,1.1,0.007
12/21/2012,강북구,52,,0.002,0.049,0.8,0.007
12/21/2012,도봉구,66,,0.005,0.045,1,0.008
12/21/2012,노원구,68,,0.005,0.052,0.9,0.009
12/21/2012,은평구,68,,0.004,0.045,1,0.007
12/21/2012,서대문구,64,,0.007,0.041,0.7,0.006
12/21/2012,마포구,69,,0.003,0.049,1.1,0.007
12/21/2012,양천구,65,,0.004,0.05,0.9,0.007
12/21/2012,강서구,76,,0.003,0.053,0.8,0.007
12/21/2012,구로구,69,,0.004,0.048,1,0.006
12/21/2012,금천구,73,,0.003,0.054,1.2,0.009
12/21/2012,영등포구,71,,0.002,0.048,1,0.007
12/21/2012,동작구,74,,0.002,0.053,1,0.009
12/21/2012,관악구,65,,0.004,0.052,1.1,0.007
12/21/2012,서초구,66,,0.004,0.049,1,0.006
12/21/2012,강남구,71,,0.002,0.065,0.8,0.006
12/21/2012,송파구,59,,0.004,0.047,0.9,0.006
12/21/2012,강동구,65,,0.003,0.038,0.8,0.005
12/20/2012,종로구,64,,0.011,0.04,0.7,0.007
12/20/2012,중구,61,,0.01,0.041,0.8,0.011
12/20/2012,용산구,64,,0.007,0.044,1.2,0.009
12/20/2012,성동구,70,,0.003,0.043,0.9,0.006
12/20/2012,광진구,71,,0.006,0.044,1,0.008
12/20/2012,동대문구,70,,0.006,0.044,1.4,0.008
12/20/2012,중랑구,78,,0.007,0.046,1,0.008
12/20/2012,성북구,62,,0.007,0.05,1.2,0.01
12/20/2012,강북구,54,,0.006,0.046,0.8,0.009
12/20/2012,도봉구,73,,0.008,0.043,1.1,0.012
12/20/2012,노원구,68,,0.007,0.052,0.9,0.011
12/20/2012,은평구,65,,0.007,0.043,0.9,0.008
12/20/2012,서대문구,62,,0.014,0.037,0.7,0.009
12/20/2012,마포구,70,,0.008,0.046,1,0.009
12/20/2012,양천구,62,,0.008,0.049,0.9,0.009
12/20/2012,강서구,72,,0.006,0.056,0.9,0.009
12/20/2012,구로구,68,,0.008,0.045,0.9,0.009
12/20/2012,금천구,65,,0.007,0.053,1.2,0.011
12/20/2012,영등포구,72,,0.006,0.038,1,0.012
12/20/2012,동작구,73,,0.004,0.053,1,0.011
12/20/2012,관악구,61,,0.008,0.046,1,0.009
12/20/2012,서초구,69,,0.006,0.049,1,0.009
12/20/2012,강남구,72,,0.006,0.058,0.7,0.009
12/20/2012,송파구,71,,0.005,0.052,1.2,0.009
12/20/2012,강동구,71,,0.002,0.042,0.9,0.007
12/19/2012,종로구,38,,0.016,0.028,0.4,0.003
12/19/2012,중구,34,,0.014,0.028,0.2,0.006
12/19/2012,용산구,36,,0.012,0.033,0.8,0.004
12/19/2012,성동구,39,,0.006,0.033,0.5,0.001
12/19/2012,광진구,41,,0.011,0.032,0.6,0.004
12/19/2012,동대문구,38,,0.013,0.028,0.8,0.003
12/19/2012,중랑구,54,,0.012,0.034,0.7,0.005
12/19/2012,성북구,36,,0.013,0.032,0.6,0.004
12/19/2012,강북구,33,,0.013,0.032,0.4,0.004
12/19/2012,도봉구,41,,0.016,0.026,0.5,0.003
12/19/2012,노원구,41,,0.012,0.038,0.5,0.006
12/19/2012,은평구,37,,0.014,0.028,0.4,0.004
12/19/2012,서대문구,37,,0.017,0.026,0.5,0.004
12/19/2012,마포구,39,,0.014,0.032,0.5,0.005
12/19/2012,양천구,36,,0.013,0.031,0.4,0.005
12/19/2012,강서구,39,,0.015,0.03,0.3,0.005
12/19/2012,구로구,40,,0.012,0.031,0.5,0.005
12/19/2012,금천구,39,,0.011,0.037,0.7,0.007
12/19/2012,영등포구,40,,0.012,0.026,0.6,0.006
12/19/2012,동작구,43,,0.008,0.037,0.5,0.007
12/19/2012,관악구,36,,0.012,0.036,0.5,0.005
12/19/2012,서초구,39,,0.01,0.035,0.5,0.005
12/19/2012,강남구,42,,0.008,0.043,0.4,0.004
12/19/2012,송파구,38,,0.01,0.037,0.5,0.004
12/19/2012,강동구,42,,0.008,0.032,0.5,0.004
12/18/2012,종로구,33,,0.024,0.017,0.3,0.004
12/18/2012,중구,32,,0.021,0.017,0.1,0.007
12/18/2012,용산구,35,,0.019,0.024,0.6,0.005
12/18/2012,성동구,36,,0.014,0.02,0.4,0.003
12/18/2012,광진구,37,,0.018,0.021,0.5,0.005
12/18/2012,동대문구,34,,0.02,0.017,0.7,0.004
12/18/2012,중랑구,39,,0.017,0.023,0.5,0.005
12/18/2012,성북구,31,,0.023,0.015,0.4,0.004
12/18/2012,강북구,27,,0.02,0.017,0.3,0.004
12/18/2012,도봉구,31,,0.028,0.01,0.4,0.005
12/18/2012,노원구,33,,0.022,0.017,0.3,0.006
12/18/2012,은평구,38,,0.019,0.021,0.3,0.005
12/18/2012,서대문구,34,,0.025,0.015,0.4,0.005
12/18/2012,마포구,36,,0.021,0.022,0.5,0.005
12/18/2012,양천구,34,,0.02,0.021,0.4,0.005
12/18/2012,강서구,35,,0.022,0.018,0.2,0.006
12/18/2012,구로구,35,,0.018,0.021,0.4,0.005
12/18/2012,금천구,35,,0.021,0.024,0.6,0.007
12/18/2012,영등포구,41,,0.018,0.025,0.6,0.007
12/18/2012,동작구,39,,0.016,0.022,0.4,0.007
12/18/2012,관악구,34,,0.02,0.022,0.4,0.006
12/18/2012,서초구,36,,0.017,0.024,0.4,0.005
12/18/2012,강남구,36,,0.016,0.028,0.3,0.005
12/18/2012,송파구,28,,0.019,0.024,0.3,0.006
12/18/2012,강동구,33,,0.014,0.021,0.4,0.004
12/17/2012,종로구,60,,0.015,0.03,0.6,0.005
12/17/2012,중구,59,,0.014,0.03,0.6,0.007
12/17/2012,용산구,64,,0.011,0.037,1,0.005
12/17/2012,성동구,67,,0.01,0.033,0.8,0.004
12/17/2012,광진구,60,,0.013,0.033,0.9,0.004
12/17/2012,동대문구,60,,0.014,0.031,1.2,0.004
12/17/2012,중랑구,63,,0.012,0.037,1.1,0.006
12/17/2012,성북구,52,,0.016,0.034,1.1,0.005
12/17/2012,강북구,48,,0.015,0.021,0.8,0.005
12/17/2012,도봉구,52,,0.021,0.028,0.9,0.005
12/17/2012,노원구,58,,0.014,0.037,0.8,0.007
12/17/2012,은평구,60,,0.014,0.03,0.6,0.005
12/17/2012,서대문구,65,,0.017,0.028,0.6,0.004
12/17/2012,마포구,71,,0.014,0.035,0.9,0.005
12/17/2012,양천구,62,,0.013,0.033,0.7,0.007
12/17/2012,강서구,67,,0.014,0.034,0.6,0.006
12/17/2012,구로구,70,,0.012,0.034,0.8,0.006
12/17/2012,금천구,63,,0.012,0.041,1.1,0.008
12/17/2012,영등포구,76,,0.013,0.035,1,0.006
12/17/2012,동작구,73,,0.011,0.036,0.8,0.008
12/17/2012,관악구,64,,0.014,0.035,0.9,0.006
12/17/2012,서초구,67,,0.011,0.036,0.9,0.005
12/17/2012,강남구,68,,0.01,0.046,0.7,0.005
12/17/2012,송파구,50,,0.014,0.036,1,0.005
12/17/2012,강동구,53,,0.009,0.032,0.9,0.004
12/16/2012,종로구,42,,0.009,0.034,0.6,0.004
12/16/2012,중구,43,,0.008,0.038,0.7,0.006
12/16/2012,용산구,41,,0.008,0.036,1,0.005
12/16/2012,성동구,44,,0.005,0.035,0.8,0.003
12/16/2012,광진구,36,,0.008,0.035,1,0.004
12/16/2012,동대문구,44,,0.007,0.037,1.3,0.003
12/16/2012,중랑구,40,,0.008,0.035,1,0.005
12/16/2012,성북구,43,,0.006,0.043,1.2,0.004
12/16/2012,강북구,44,,0.004,0.029,0.9,0.004
12/16/2012,도봉구,52,,0.007,0.041,1.1,0.005
12/16/2012,노원구,53,,0.005,0.048,1,0.007
12/16/2012,은평구,49,,0.005,0.038,0.6,0.003
12/16/2012,서대문구,51,,0.011,0.037,0.7,0.003
12/16/2012,마포구,55,,0.008,0.04,1,0.005
12/16/2012,양천구,64,,0.006,0.043,0.8,0.006
12/16/2012,강서구,64,,0.004,0.048,0.8,0.006
12/16/2012,구로구,65,,0.007,0.042,0.9,0.005
12/16/2012,금천구,65,,0.006,0.046,1.2,0.007
12/16/2012,영등포구,71,,0.006,0.041,1,0.005
12/16/2012,동작구,70,,0.004,0.046,1,0.008
12/16/2012,관악구,59,,0.007,0.043,1,0.005
12/16/2012,서초구,54,,0.007,0.041,0.9,0.005
12/16/2012,강남구,46,,0.004,0.052,0.7,0.005
12/16/2012,송파구,37,,0.006,0.039,1.1,0.004
12/16/2012,강동구,35,,0.004,0.034,0.9,0.003
12/15/2012,종로구,14,,0.011,0.033,0.5,0.005
12/15/2012,중구,13,,0.011,0.036,0.4,0.006
12/15/2012,용산구,16,,0.007,0.044,0.9,0.005
12/15/2012,성동구,15,,0.003,0.042,0.7,0.004
12/15/2012,광진구,15,,0.006,0.045,0.9,0.003
12/15/2012,동대문구,14,,0.008,0.036,1,0.003
12/15/2012,중랑구,16,,0.01,0.039,0.9,0.004
12/15/2012,성북구,11,,0.011,0.038,0.9,0.004
12/15/2012,강북구,15,,0.01,0.028,0.6,0.004
12/15/2012,도봉구,10,,0.019,0.03,0.7,0.007
12/15/2012,노원구,17,,0.012,0.041,0.7,0.006
12/15/2012,은평구,19,,0.007,0.039,0.5,0.004
12/15/2012,서대문구,18,,0.008,0.042,0.6,0.003
12/15/2012,마포구,20,,0.008,0.042,0.8,0.004
12/15/2012,양천구,20,,0.007,0.042,0.6,0.006
12/15/2012,강서구,14,,0.009,0.042,0.5,0.005
12/15/2012,구로구,16,,0.007,0.043,0.7,0.004
12/15/2012,금천구,23,,0.008,0.046,0.9,0.006
12/15/2012,영등포구,17,,0.006,0.041,1.1,0.005
12/15/2012,동작구,25,,0.005,0.046,0.8,0.007
12/15/2012,관악구,16,,0.008,0.045,0.8,0.005
12/15/2012,서초구,15,,0.006,0.044,0.7,0.004
12/15/2012,강남구,16,,0.004,0.059,0.6,0.004
12/15/2012,송파구,13,,0.008,0.043,0.7,0.004
12/15/2012,강동구,16,,0.006,0.038,0.7,0.004
12/14/2012,종로구,42,,0.002,0.053,0.7,0.006
12/14/2012,중구,38,,0.003,0.054,0.8,0.007
12/14/2012,용산구,37,,0.003,0.052,1,0.005
12/14/2012,성동구,43,,0.001,0.048,0.7,0.004
12/14/2012,광진구,31,,0.01,0.036,0.7,0.004
12/14/2012,동대문구,49,,0.001,0.055,1.5,0.004
12/14/2012,중랑구,43,,0.007,0.046,0.7,0.004
12/14/2012,성북구,46,,0.003,0.07,1.6,0.007
12/14/2012,강북구,43,,0.001,0.05,1.2,0.007
12/14/2012,도봉구,53,,0.004,0.068,1.5,0.012
12/14/2012,노원구,69,,0.002,0.072,1.2,0.009
12/14/2012,은평구,36,,0.008,0.048,0.6,0.004
12/14/2012,서대문구,30,,0.02,0.028,0.4,0.004
12/14/2012,마포구,39,,0.005,0.038,0.9,0.005
12/14/2012,양천구,40,,0.002,0.052,0.7,0.006
12/14/2012,구로구,38,,0.003,0.051,0.8,0.005
12/14/2012,금천구,42,,0.005,0.057,1,0.007
12/14/2012,영등포구,44,,0.002,0.049,1,0.004
12/14/2012,동작구,51,,0.001,0.056,1,0.007
12/14/2012,관악구,38,,0.005,0.052,0.9,0.005
12/14/2012,서초구,36,,0.004,0.05,0.9,0.005
12/14/2012,강남구,38,,0.004,0.057,0.5,0.004
12/14/2012,송파구,29,,0.006,0.049,0.7,0.005
12/14/2012,강동구,32,,0.008,0.032,0.6,0.004
12/13/2012,종로구,74,,0.004,0.067,1,0.007
12/13/2012,중구,71,,0.004,0.072,1.2,0.008
12/13/2012,용산구,72,,0.003,0.072,1.4,0.006
12/13/2012,성동구,86,,0.001,0.066,1.1,0.006
12/13/2012,광진구,78,,0.003,0.061,1,0.006
12/13/2012,동대문구,84,,0.003,0.063,1.8,0.005
12/13/2012,중랑구,85,,0.004,0.068,1.2,0.005
12/13/2012,성북구,72,,0.003,0.085,1.7,0.01
12/13/2012,강북구,61,,0.003,0.058,1.2,0.007
12/13/2012,도봉구,75,,0.003,0.068,1.3,0.009
12/13/2012,노원구,84,,0.004,0.075,1.2,0.009
12/13/2012,은평구,58,,0.002,0.065,0.8,0.005
12/13/2012,서대문구,66,,0.003,0.068,0.8,0.005
12/13/2012,마포구,76,,0.005,0.052,1.4,0.006
12/13/2012,양천구,69,,0.004,0.074,1.2,0.007
12/13/2012,강서구,71,,0.003,0.085,2,0.007
12/13/2012,구로구,77,,0.004,0.069,1.3,0.006
12/13/2012,금천구,75,,0.004,0.087,1.7,0.01
12/13/2012,영등포구,87,,0.002,0.073,1.3,0.006
12/13/2012,동작구,88,,0.002,0.079,1.4,0.01
12/13/2012,관악구,73,,0.004,0.072,1.5,0.005
12/13/2012,서초구,78,,0.004,0.07,1.2,0.005
12/13/2012,강남구,82,,0.002,0.091,0.9,0.005
12/13/2012,송파구,68,,0.003,0.079,1.4,0.007
12/13/2012,강동구,73,,0.002,0.054,1,0.005
12/12/2012,종로구,62,,0.005,0.061,0.8,0.005
12/12/2012,중구,58,,0.004,0.062,0.8,0.008
12/12/2012,용산구,64,,0.004,0.065,1.3,0.005
12/12/2012,성동구,74,,0.001,0.061,1,0.005
12/12/2012,광진구,77,,0.005,0.059,1.1,0.006
12/12/2012,동대문구,75,,0.004,0.057,1.6,0.005
12/12/2012,중랑구,88,,0.006,0.062,1.2,0.005
12/12/2012,성북구,69,,0.004,0.077,1.3,0.008
12/12/2012,강북구,61,,0.005,0.056,1,0.006
12/12/2012,도봉구,80,,0.005,0.061,1.2,0.007
12/12/2012,노원구,84,,0.004,0.073,1.2,0.008
12/12/2012,은평구,57,,0.004,0.057,1,0.005
12/12/2012,서대문구,60,,0.006,0.059,0.8,0.005
12/12/2012,마포구,68,,0.005,0.046,1.2,0.005
12/12/2012,양천구,61,,0.006,0.063,1,0.006
12/12/2012,강서구,51,,0.008,0.061,1,0.005
12/12/2012,구로구,67,,0.006,0.06,1.1,0.006
12/12/2012,금천구,68,,0.007,0.071,1.4,0.009
12/12/2012,영등포구,72,,0.003,0.06,1.2,0.007
12/12/2012,동작구,69,,0.003,0.071,1.2,0.009
12/12/2012,관악구,60,,0.007,0.061,1.3,0.005
12/12/2012,서초구,64,,0.005,0.065,1.1,0.006
12/12/2012,강남구,70,,0.003,0.078,0.8,0.005
12/12/2012,송파구,64,,0.004,0.072,1.3,0.007
12/12/2012,강동구,72,,0.003,0.055,1.1,0.005
12/11/2012,종로구,54,,0.002,0.049,0.9,0.007
12/11/2012,중구,51,,0.005,0.053,0.7,0.008
12/11/2012,용산구,51,,0.005,0.053,1.1,0.005
12/11/2012,성동구,55,,0.002,0.05,0.8,0.005
12/11/2012,광진구,54,,0.006,0.048,0.9,0.006
12/11/2012,동대문구,62,,0.004,0.049,1.4,0.005
12/11/2012,중랑구,62,,0.005,0.053,0.9,0.005
12/11/2012,성북구,63,,0.004,0.071,1.3,0.008
12/11/2012,강북구,43,,0.006,0.05,0.9,0.006
12/11/2012,도봉구,66,,0.005,0.053,1.1,0.008
12/11/2012,노원구,67,,0.005,0.06,0.9,0.008
12/11/2012,은평구,53,,0.007,0.047,0.9,0.005
12/11/2012,서대문구,54,,0.007,0.049,0.5,0.006
12/11/2012,마포구,57,,0.007,0.034,1,0.007
12/11/2012,양천구,61,,0.006,0.057,1,0.007
12/11/2012,강서구,64,,0.003,0.045,1.2,0.006
12/11/2012,구로구,58,,0.006,0.052,0.9,0.007
12/11/2012,금천구,57,,0.006,0.063,1.2,0.008
