날짜,측정소명,미세먼지,초미세먼지,오존,이산화질소,일산화탄소,아황산가스
2014-12-28,중랑구,54,36,0.003,0.058,1,0.007
2014-12-28,성북구,48,31,0.002,0.059,1.3,0.009
2014-12-28,강북구,54,32,0.003,0.053,0.7,0.007
2014-12-28,도봉구,51,34,0.005,0.061,1.1,0.008
2014-12-28,노원구,57,32,0.005,0.06,0.9,0.009
2014-12-28,은평구,44,27,0.002,0.053,1.3,0.006
2014-12-28,서대문구,51,31,0.009,0.083,1,0.006
2014-12-28,마포구,59,34,0.003,0.066,1.2,0.006
2014-12-28,양천구,55,32,0.003,0.073,1.2,0.009
2014-12-28,강서구,53,36,0.003,0.066,1,0.008
2014-12-28,구로구,53,30,0.003,0.061,1.3,0.008
2014-12-28,금천구,43,33,0.003,0.052,1,0.008
2014-12-28,영등포구,54,35,0.01,0.05,1.5,0.004
2014-12-28,동작구,53,33,0.003,0.068,1.1,0.009
2014-12-28,관악구,59,25,0.003,0.063,1.7,0.007
2014-12-28,서초구,63,41,0.003,0.051,1.3,0.007
2014-12-28,강남구,59,37,0.002,0.061,0.9,0.007
2014-12-28,송파구,54,35,0.003,0.053,1.5,0.008
2014-12-28,강동구,51,37,0.003,0.045,1.1,0.006
2014-12-27,종로구,57,31,0.004,0.056,0.7,0.007
2014-12-27,중구,46,25,0.004,0.042,1.2,0.007
2014-12-27,용산구,43,27,0.004,0.05,0.8,0.006
2014-12-27,성동구,51,33,0.005,0.054,0.8,0.005
2014-12-27,동대문구,50,27,0.004,0.054,1.2,0.008
2014-12-27,중랑구,49,32,0.006,0.053,0.9,0.007
2014-12-27,성북구,46,29,0.003,0.057,1.2,0.009
2014-12-27,강북구,55,29,0.005,0.051,0.7,0.008
2014-12-27,도봉구,56,34,0.006,0.056,1,0.009
2014-12-27,노원구,61,30,0.006,0.057,0.9,0.01
2014-12-27,은평구,40,24,0.004,0.046,1.1,0.005
2014-12-27,서대문구,46,23,0.019,0.07,0.8,0.005
2014-12-27,마포구,52,31,0.004,0.06,1,0.006
2014-12-27,양천구,51,29,0.004,0.064,1,0.008
2014-12-27,강서구,55,36,0.004,0.054,0.7,0.007
2014-12-27,구로구,48,26,0.003,0.052,1,0.007
2014-12-27,금천구,51,35,0.002,0.055,1.1,0.008
2014-12-27,영등포구,47,27,0.01,0.042,1.2,0.005
2014-12-27,동작구,54,30,0.004,0.062,1,0.008
2014-12-27,관악구,57,26,0.004,0.059,1.3,0.007
2014-12-27,서초구,53,32,0.003,0.044,1,0.007
2014-12-27,강남구,53,30,0.003,0.056,0.7,0.006
2014-12-27,송파구,51,31,0.004,0.048,1.1,0.006
2014-12-27,강동구,52,37,0.003,0.045,1,0.006
2014-12-26,종로구,39,19,0.009,0.038,0.4,0.006
2014-12-26,중구,31,15,0.012,0.026,0.7,0.006
2014-12-26,용산구,34,18,0.008,0.038,0.5,0.006
2014-12-26,성동구,35,20,0.009,0.039,0.5,0.005
2014-12-26,동대문구,34,18,0.008,0.039,0.9,0.007
2014-12-26,중랑구,34,20,0.01,0.04,0.7,0.007
2014-12-26,성북구,30,19,0.009,0.041,0.7,0.007
2014-12-26,강북구,33,15,0.01,0.035,0.4,0.006
2014-12-26,도봉구,32,19,0.017,0.034,0.6,0.007
2014-12-26,노원구,30,14,0.021,0.032,0.5,0.008
2014-12-26,은평구,32,18,0.015,0.029,0.9,0.005
2014-12-26,서대문구,31,15,0.013,0.041,0.5,0.005
2014-12-26,마포구,34,18,0.011,0.036,0.6,0.006
2014-12-26,양천구,31,17,0.01,0.039,0.5,0.007
2014-12-26,강서구,35,21,0.012,0.034,0.4,0.007
2014-12-26,구로구,31,17,0.01,0.031,0.5,0.007
2014-12-26,금천구,31,19,0.009,0.031,0.7,0.007
2014-12-26,영등포구,32,18,0.014,0.03,0.9,0.005
2014-12-26,동작구,32,17,0.01,0.039,0.6,0.007
2014-12-26,관악구,36,17,0.007,0.038,0.7,0.007
2014-12-26,서초구,37,21,0.008,0.031,0.6,0.007
2014-12-26,강남구,37,20,0.01,0.042,0.5,0.007
2014-12-26,송파구,38,22,0.008,0.037,0.8,0.006
2014-12-26,강동구,38,23,0.007,0.035,0.8,0.006
2014-12-25,종로구,30,15,0.021,0.017,0.3,0.005
2014-12-25,중구,27,13,0.021,0.018,0.6,0.006
2014-12-25,용산구,28,15,0.017,0.024,0.3,0.006
2014-12-25,성동구,28,16,0.019,0.021,0.4,0.004
2014-12-25,광진구,33,14,0.021,0.018,0.5,0.007
2014-12-25,동대문구,25,13,0.021,0.016,0.7,0.006
2014-12-25,중랑구,26,16,0.02,0.027,0.5,0.007
2014-12-25,성북구,24,13,0.028,0.018,0.4,0.007
2014-12-25,강북구,27,12,0.02,0.02,0.2,0.006
2014-12-25,도봉구,25,15,0.028,0.018,0.4,0.006
2014-12-25,은평구,29,16,0.023,0.021,0.8,0.006
2014-12-25,서대문구,28,13,0.02,0.028,0.5,0.005
2014-12-25,마포구,29,16,0.016,0.026,0.5,0.006
2014-12-25,양천구,26,16,0.018,0.027,0.4,0.007
2014-12-25,강서구,27,14,0.024,0.02,0.3,0.006
2014-12-25,구로구,27,15,0.017,0.019,0.4,0.007
2014-12-25,금천구,28,16,0.017,0.019,0.6,0.007
2014-12-25,영등포구,26,15,0.02,0.02,0.8,0.004
2014-12-25,동작구,26,15,0.02,0.022,0.4,0.007
2014-12-25,관악구,28,12,0.014,0.024,0.5,0.006
2014-12-25,서초구,31,18,0.016,0.019,0.5,0.006
2014-12-25,강남구,28,16,0.021,0.024,0.3,0.006
2014-12-25,송파구,25,14,0.021,0.019,0.5,0.004
2014-12-25,강동구,25,15,0.015,0.022,0.5,0.006
2014-12-24,종로구,62,31,0.011,0.049,0.7,0.008
2014-12-24,중구,51,26,0.012,0.038,1.2,0.008
2014-12-24,용산구,48,28,0.008,0.05,0.9,0.007
2014-12-24,성동구,52,32,0.01,0.05,0.9,0.007
2014-12-24,광진구,41,29,0.022,0.039,1,0.008
2014-12-24,동대문구,55,28,0.011,0.053,1.5,0.008
2014-12-24,중랑구,56,35,0.011,0.057,1.3,0.009
2014-12-24,성북구,48,27,0.015,0.05,1.3,0.011
2014-12-24,강북구,55,27,0.012,0.045,0.7,0.009
2014-12-24,도봉구,51,32,0.018,0.044,0.9,0.01
2014-12-24,은평구,48,27,0.013,0.038,1.2,0.007
2014-12-24,서대문구,49,27,0.011,0.057,0.6,0.006
2014-12-24,마포구,56,30,0.009,0.052,1,0.007
2014-12-24,양천구,50,26,0.01,0.045,0.6,0.01
2014-12-24,강서구,47,28,0.015,0.037,0.5,0.009
2014-12-24,구로구,51,26,0.009,0.04,0.8,0.01
2014-12-24,금천구,53,32,0.009,0.038,0.8,0.01
2014-12-24,영등포구,50,28,0.015,0.041,1.3,0.004
2014-12-24,동작구,23,29,0.012,0.051,1,0.01
2014-12-24,관악구,55,22,0.009,0.043,0.9,0.01
2014-12-24,서초구,61,36,0.009,0.041,1.1,0.009
2014-12-24,강남구,54,29,0.01,0.048,0.7,0.008
2014-12-24,송파구,46,26,0.011,0.041,1.1,0.007
2014-12-24,강동구,53,35,0.009,0.039,1.1,0.008
2014-12-23,종로구,45,26,0.003,0.062,0.8,0.007
2014-12-23,중구,42,25,0.003,0.048,1.5,0.007
2014-12-23,용산구,40,26,0.003,0.057,1,0.006
2014-12-23,성동구,42,30,0.004,0.056,0.9,0.006
2014-12-23,동대문구,41,24,0.002,0.056,1.4,0.007
2014-12-23,중랑구,39,25,0.004,0.053,1,0.006
2014-12-23,성북구,26,22,0.004,0.052,1.2,0.009
2014-12-23,강북구,36,20,0.004,0.049,0.7,0.006
2014-12-23,도봉구,35,23,0.005,0.056,1,0.007
2014-12-23,은평구,39,14,0.002,0.045,1.3,0.006
2014-12-23,서대문구,36,18,0.001,0.071,0.8,0.006
2014-12-23,마포구,49,29,0.003,0.066,1.3,0.006
2014-12-23,양천구,47,27,0.003,0.066,1.1,0.009
2014-12-23,강서구,43,29,0.003,0.06,0.9,0.007
2014-12-23,구로구,46,26,0.002,0.059,1.3,0.008
2014-12-23,금천구,36,27,0.003,0.048,1,0.008
2014-12-23,영등포구,45,28,0.009,0.054,1.5,0.005
2014-12-23,관악구,48,22,0.003,0.062,1.6,0.007
2014-12-23,서초구,51,33,0.002,0.048,1.3,0.007
2014-12-23,강남구,44,27,0.003,0.055,0.8,0.006
2014-12-23,송파구,44,29,0.004,0.046,1.4,0.006
2014-12-23,강동구,40,29,0.003,0.04,1,0.005
2014-12-22,종로구,33,20,0.005,0.044,0.6,0.005
2014-12-22,중구,29,14,0.008,0.033,0.9,0.006
2014-12-22,용산구,25,15,0.006,0.037,0.5,0.005
2014-12-22,성동구,27,17,0.006,0.042,0.6,0.005
2014-12-22,동대문구,28,16,0.006,0.041,1.1,0.006
2014-12-22,중랑구,30,18,0.007,0.044,0.9,0.006
2014-12-22,강북구,29,16,0.006,0.039,0.6,0.006
2014-12-22,도봉구,26,16,0.012,0.039,0.7,0.007
2014-12-22,서대문구,26,17,0.006,0.051,0.7,0.005
2014-12-22,마포구,30,16,0.007,0.044,0.7,0.005
2014-12-22,양천구,29,16,0.006,0.044,0.7,0.007
2014-12-22,강서구,28,17,0.009,0.039,0.5,0.006
2014-12-22,구로구,28,17,0.006,0.04,0.8,0.007
2014-12-22,금천구,26,19,0.007,0.036,0.7,0.006
2014-12-22,영등포구,27,17,0.01,0.037,1,0.004
2014-12-22,관악구,28,13,0.005,0.042,0.9,0.007
2014-12-22,서초구,29,19,0.005,0.034,0.8,0.006
2014-12-22,강남구,28,17,0.007,0.043,0.6,0.006
2014-12-22,송파구,28,17,0.006,0.033,0.9,0.004
2014-12-22,강동구,29,21,0.006,0.034,0.8,0.005
2014-12-21,종로구,20,10,0.014,0.019,0.3,0.005
2014-12-21,중구,19,10,0.015,0.018,0.5,0.006
2014-12-21,용산구,20,10,0.012,0.022,0.3,0.005
2014-12-21,성동구,20,12,0.014,0.021,0.4,0.004
2014-12-21,동대문구,18,10,0.013,0.02,0.7,0.005
2014-12-21,중랑구,20,13,0.014,0.025,0.5,0.006
2014-12-21,강북구,19,10,0.014,0.02,0.3,0.005
2014-12-21,도봉구,19,13,0.019,0.021,0.5,0.005
2014-12-21,서대문구,18,10,0.013,0.029,0.5,0.005
2014-12-21,마포구,21,12,0.012,0.024,0.4,0.005
2014-12-21,양천구,19,12,0.012,0.024,0.4,0.006
2014-12-21,강서구,19,11,0.017,0.019,0.3,0.006
2014-12-21,구로구,21,12,0.012,0.019,0.4,0.006
2014-12-21,영등포구,20,12,0.014,0.021,0.7,0.005
2014-12-21,관악구,20,9,0.01,0.023,0.5,0.006
2014-12-21,서초구,22,13,0.011,0.018,0.6,0.006
2014-12-21,강남구,20,12,0.015,0.023,0.3,0.006
2014-12-21,송파구,18,11,0.015,0.019,0.5,0.002
2014-12-21,강동구,19,13,0.01,0.021,0.5,0.005
2014-12-20,종로구,31,16,0.014,0.028,0.4,0.005
2014-12-20,중구,27,13,0.013,0.025,0.7,0.006
2014-12-20,용산구,28,16,0.011,0.03,0.5,0.005
2014-12-20,성동구,27,16,0.013,0.028,0.5,0.004
2014-12-20,동대문구,28,14,0.013,0.028,0.9,0.005
2014-12-20,중랑구,28,17,0.014,0.033,0.7,0.006
2014-12-20,강북구,28,14,0.014,0.026,0.4,0.006
2014-12-20,도봉구,25,16,0.02,0.026,0.5,0.006
2014-12-20,서대문구,26,15,0.014,0.036,0.5,0.005
2014-12-20,마포구,30,17,0.012,0.032,0.6,0.005
2014-12-20,양천구,26,16,0.014,0.027,0.4,0.007
2014-12-20,강서구,25,15,0.017,0.024,0.3,0.006
2014-12-20,구로구,27,15,0.013,0.023,0.5,0.007
2014-12-20,금천구,27,18,0.012,0.021,0.6,0.007
2014-12-20,영등포구,28,16,0.015,0.025,0.8,0.004
2014-12-20,관악구,29,13,0.012,0.025,0.6,0.006
2014-12-20,서초구,33,20,0.009,0.025,0.7,0.007
2014-12-20,강남구,29,16,0.014,0.03,0.4,0.007
2014-12-20,송파구,24,13,0.015,0.025,0.6,0.003
2014-12-20,강동구,23,14,0.011,0.023,0.5,0.005
2014-12-19,종로구,44,24,0.002,0.055,0.7,0.006
2014-12-19,중구,43,23,0.003,0.043,1.1,0.007
2014-12-19,용산구,39,24,0.003,0.05,0.7,0.006
2014-12-19,성동구,42,28,0.005,0.05,0.7,0.005
2014-12-19,동대문구,39,21,0.002,0.05,1.1,0.006
2014-12-19,중랑구,41,22,0.004,0.049,0.8,0.006
2014-12-19,강북구,39,24,0.004,0.046,0.6,0.007
2014-12-19,도봉구,43,24,0.006,0.054,0.8,0.008
2014-12-19,서대문구,36,20,0.001,0.063,0.7,0.006
2014-12-19,마포구,46,26,0.004,0.055,0.9,0.006
2014-12-19,양천구,47,24,0.002,0.064,0.9,0.007
2014-12-19,강서구,45,30,0.003,0.056,0.7,0.006
2014-12-19,구로구,43,23,0.002,0.053,1,0.007
2014-12-19,금천구,33,24,0.004,0.049,0.8,0.007
2014-12-19,영등포구,44,24,0.009,0.045,1.1,0.005
2014-12-19,관악구,46,21,0.003,0.055,1.2,0.007
2014-12-19,서초구,46,26,0.002,0.043,0.9,0.006
2014-12-19,강남구,47,27,0.003,0.051,0.7,0.005
2014-12-19,송파구,39,22,0.004,0.047,1,0.006
2014-12-19,강동구,37,26,0.003,0.039,0.8,0.005
2014-12-18,종로구,30,15,0.013,0.033,0.5,0.005
2014-12-18,중구,26,12,0.015,0.025,0.6,0.006
2014-12-18,용산구,27,15,0.012,0.034,0.5,0.005
2014-12-18,성동구,29,17,0.013,0.034,0.5,0.004
2014-12-18,동대문구,29,15,0.013,0.032,0.9,0.006
2014-12-18,중랑구,32,18,0.012,0.04,0.7,0.007
2014-12-18,강북구,29,15,0.011,0.034,0.5,0.006
2014-12-18,도봉구,29,16,0.017,0.036,0.6,0.008
2014-12-18,서대문구,25,13,0.014,0.04,0.6,0.006
2014-12-18,마포구,27,15,0.012,0.035,0.5,0.005
2014-12-18,양천구,24,14,0.013,0.036,0.4,0.006
2014-12-18,강서구,25,16,0.019,0.027,0.3,0.005
2014-12-18,구로구,24,13,0.012,0.029,0.5,0.006
2014-12-18,금천구,24,14,0.013,0.03,0.7,0.006
2014-12-18,영등포구,24,14,0.016,0.03,0.9,0.005
2014-12-18,관악구,24,11,0.01,0.036,0.7,0.006
2014-12-18,서초구,29,15,0.01,0.029,0.6,0.006
2014-12-18,강남구,27,15,0.013,0.036,0.4,0.005
2014-12-18,송파구,29,17,0.013,0.033,0.7,0.005
2014-12-18,강동구,31,18,0.009,0.031,0.6,0.005
2014-12-17,종로구,20,6,0.02,0.014,0.3,0.005
2014-12-17,중구,19,6,0.023,0.013,0.4,0.006
2014-12-17,용산구,19,7,0.02,0.015,0.2,0.005
2014-12-17,성동구,22,10,0.022,0.012,0.3,0.004
2014-12-17,동대문구,18,6,0.022,0.012,0.6,0.005
2014-12-17,중랑구,19,8,0.024,0.016,0.4,0.006
2014-12-17,강북구,17,6,0.021,0.013,0.2,0.005
2014-12-17,도봉구,17,7,0.03,0.012,0.3,0.005
2014-12-17,서대문구,20,9,0.023,0.018,0.5,0.005
2014-12-17,마포구,21,8,0.018,0.018,0.4,0.005
2014-12-17,양천구,21,9,0.019,0.018,0.3,0.005
2014-12-17,강서구,22,6,0.029,0.012,0.2,0.005
2014-12-17,구로구,22,8,0.018,0.014,0.4,0.006
2014-12-17,금천구,19,9,0.019,0.014,0.5,0.006
2014-12-17,영등포구,23,9,0.021,0.018,0.6,0.005
2014-12-17,관악구,20,6,0.016,0.015,0.4,0.005
2014-12-17,서초구,19,6,0.018,0.012,0.4,0.006
2014-12-17,강남구,20,8,0.022,0.015,0.3,0.004
2014-12-17,송파구,17,8,0.024,0.012,0.3,0.004
2014-12-17,강동구,17,6,0.018,0.011,0.4,0.004
2014-12-16,종로구,34,17,0.015,0.021,0.4,0.006
2014-12-16,중구,31,15,0.017,0.019,0.6,0.008
2014-12-16,용산구,31,17,0.015,0.021,0.4,0.006
2014-12-16,성동구,32,18,0.015,0.02,0.4,0.005
2014-12-16,동대문구,28,15,0.017,0.017,0.8,0.006
2014-12-16,중랑구,31,20,0.019,0.022,0.6,0.007
2014-12-16,강북구,30,13,0.018,0.017,0.3,0.006
2014-12-16,도봉구,28,17,0.025,0.017,0.5,0.007
2014-12-16,서대문구,31,20,0.017,0.026,0.5,0.006
2014-12-16,마포구,33,19,0.014,0.024,0.5,0.006
2014-12-16,양천구,28,18,0.014,0.026,0.4,0.007
2014-12-16,강서구,32,15,0.021,0.017,0.3,0.006
2014-12-16,구로구,31,19,0.014,0.018,0.5,0.007
2014-12-16,금천구,31,20,0.014,0.018,0.6,0.007
2014-12-16,영등포구,31,18,0.017,0.022,0.8,0.004
2014-12-16,관악구,31,13,0.013,0.02,0.6,0.007
2014-12-16,서초구,34,20,0.013,0.018,0.6,0.006
2014-12-16,강남구,30,18,0.017,0.021,0.4,0.005
2014-12-16,송파구,28,15,0.018,0.018,0.5,0.004
2014-12-16,강동구,28,17,0.015,0.016,0.5,0.006
2014-12-15,종로구,53,28,0.002,0.044,0.7,0.006
2014-12-15,중구,49,24,0.003,0.038,1.1,0.007
2014-12-15,용산구,38,22,0.002,0.041,0.7,0.005
2014-12-15,성동구,42,25,0.004,0.041,0.6,0.004
2014-12-15,동대문구,46,23,0.001,0.044,1.1,0.005
2014-12-15,중랑구,45,27,0.003,0.043,0.8,0.005
2014-12-15,강북구,44,26,0.003,0.041,0.6,0.006
2014-12-15,도봉구,43,24,0.005,0.048,0.8,0.006
2014-12-15,서대문구,39,23,0.001,0.054,0.6,0.004
2014-12-15,마포구,49,25,0.003,0.046,0.8,0.005
2014-12-15,양천구,39,23,0.002,0.052,0.7,0.007
2014-12-15,강서구,39,24,0.002,0.044,0.5,0.006
2014-12-15,구로구,37,19,0.003,0.041,0.8,0.006
2014-12-15,금천구,33,28,0.004,0.039,0.8,0.006
2014-12-15,영등포구,40,22,0.007,0.036,1,0.004
2014-12-15,관악구,39,17,0.003,0.043,1,0.006
2014-12-15,서초구,43,26,0.002,0.033,0.8,0.006
2014-12-15,강남구,43,24,0.002,0.042,0.6,0.004
2014-12-15,송파구,39,23,0.004,0.038,0.9,0.003
2014-12-15,강동구,42,26,0.003,0.033,0.7,0.004
2014-12-14,종로구,36,19,0.008,0.034,0.5,0.006
2014-12-14,중구,33,15,0.008,0.029,0.6,0.009
2014-12-14,용산구,30,16,0.008,0.03,0.4,0.006
2014-12-14,성동구,32,19,0.008,0.034,0.5,0.005
2014-12-14,동대문구,32,17,0.007,0.034,0.9,0.006
2014-12-14,중랑구,34,20,0.006,0.038,0.7,0.007
2014-12-14,강북구,34,17,0.006,0.035,0.5,0.006
2014-12-14,도봉구,35,20,0.009,0.04,0.7,0.008
2014-12-14,서대문구,32,17,0.006,0.045,0.7,0.007
2014-12-14,마포구,34,19,0.007,0.035,0.6,0.007
2014-12-14,양천구,32,18,0.008,0.038,0.6,0.008
2014-12-14,강서구,34,20,0.01,0.033,0.4,0.007
2014-12-14,구로구,32,17,0.008,0.029,0.6,0.008
2014-12-14,금천구,33,22,0.008,0.031,0.7,0.007
2014-12-14,영등포구,32,19,0.011,0.027,0.9,0.005
2014-12-14,관악구,34,15,0.007,0.034,0.8,0.008
2014-12-14,서초구,33,19,0.007,0.027,0.6,0.007
2014-12-14,강남구,32,17,0.008,0.034,0.5,0.006
2014-12-14,송파구,30,18,0.009,0.031,0.7,0.006
2014-12-14,강동구,33,21,0.005,0.032,0.7,0.006
2014-12-13,종로구,32,14,0.018,0.017,0.4,0.006
2014-12-13,중구,29,11,0.018,0.017,0.4,0.008
2014-12-13,용산구,29,13,0.016,0.02,0.3,0.006
2014-12-13,성동구,29,15,0.017,0.017,0.3,0.004
2014-12-13,동대문구,27,12,0.018,0.015,0.7,0.006
2014-12-13,중랑구,27,13,0.02,0.019,0.5,0.007
2014-12-13,강북구,28,9,0.018,0.016,0.2,0.006
2014-12-13,도봉구,26,12,0.026,0.015,0.3,0.006
2014-12-13,서대문구,29,16,0.017,0.026,0.6,0.006
2014-12-13,마포구,31,15,0.014,0.016,0.4,0.006
2014-12-13,양천구,29,15,0.014,0.028,0.4,0.007
2014-12-13,강서구,31,13,0.019,0.02,0.3,0.006
2014-12-13,구로구,30,15,0.015,0.018,0.4,0.007
2014-12-13,금천구,29,16,0.016,0.018,0.6,0.007
2014-12-13,영등포구,29,15,0.016,0.02,0.8,0.005
2014-12-13,관악구,29,11,0.013,0.02,0.5,0.007
2014-12-13,서초구,31,15,0.013,0.017,0.4,0.006
2014-12-13,강남구,29,14,0.019,0.019,0.3,0.005
2014-12-13,송파구,25,12,0.02,0.016,0.5,0.004
2014-12-13,강동구,26,13,0.016,0.016,0.4,0.006
2014-12-12,종로구,42,22,0.011,0.034,0.5,0.006
2014-12-12,중구,37,18,0.012,0.03,0.6,0.007
2014-12-12,용산구,37,20,0.009,0.036,0.5,0.005
2014-12-12,성동구,36,23,0.01,0.036,0.5,0.004
2014-12-12,동대문구,35,18,0.011,0.033,0.8,0.006
2014-12-12,중랑구,42,24,0.012,0.038,0.7,0.006
2014-12-12,강북구,37,19,0.012,0.031,0.4,0.006
2014-12-12,도봉구,36,21,0.019,0.031,0.5,0.006
2014-12-12,서대문구,37,19,0.01,0.046,0.6,0.005
2014-12-12,마포구,39,22,0.01,0.021,0.6,0.005
2014-12-12,양천구,38,22,0.011,0.042,0.6,0.007
2014-12-12,강서구,40,22,0.015,0.033,0.4,0.006
2014-12-12,구로구,38,22,0.009,0.035,0.6,0.007
2014-12-12,금천구,37,25,0.007,0.035,0.7,0.007
2014-12-12,영등포구,40,23,0.012,0.032,0.9,0.005
2014-12-12,관악구,43,18,0.007,0.04,0.7,0.006
2014-12-12,서초구,41,26,0.007,0.033,0.6,0.006
2014-12-12,강남구,38,23,0.009,0.041,0.5,0.005
2014-12-12,송파구,37,22,0.011,0.036,0.7,0.004
2014-12-12,강동구,40,26,0.008,0.033,0.7,0.005
2014-12-11,종로구,55,26,0.012,0.026,0.5,0.006
2014-12-11,중구,47,20,0.014,0.024,0.6,0.007
2014-12-11,용산구,32,16,0.011,0.028,0.5,0.006
2014-12-11,성동구,48,25,0.011,0.028,0.5,0.004
2014-12-11,동대문구,46,20,0.013,0.025,0.8,0.006
2014-12-11,중랑구,49,25,0.013,0.034,0.7,0.006
2014-12-11,강북구,49,18,0.014,0.024,0.4,0.006
2014-12-11,도봉구,46,23,0.022,0.022,0.5,0.006
2014-12-11,서대문구,48,25,0.013,0.035,0.6,0.005
2014-12-11,마포구,50,25,0.012,0.017,0.6,0.005
2014-12-11,양천구,49,24,0.012,0.034,0.6,0.007
2014-12-11,강서구,50,25,0.018,0.023,0.4,0.006
